cpu_mean,cpu_max,cpu_variance,ram_mean,ram_growth_rate,network_mean,disk_io_mean,process_count_mean,thread_count_mean,vscode_active,browser_active,compiler_active,workload_label
95.2165,97.7915,2.8648,64.734,3.5904,0.2508,0.1733,140,16.1262,1,0,1,Compiling
2.6427,5.2063,0.7348,11.1625,0.0967,-0.0491,2.0957,62,0.9579,0,0,0,Idle
16.3243,57.742,56.0217,44.2308,-0.4018,0.2197,0.752,112,6.0625,0,1,0,Browsing
22.2957,51.0231,18.9565,37.091,0.977,0.1176,0.8633,104,4.5077,1,1,0,Coding
11.3336,61.7941,61.2993,44.1083,0.9856,0.2595,1.1692,129,5.3173,0,1,0,Browsing
88.1012,94.8263,5.1178,62.2672,6.1165,0.242,0.372,154,19.847,1,0,1,Compiling
21.1308,41.8683,22.9881,33.2337,0.5832,-0.3655,0.6002,110,6.2264,1,1,0,Coding
27.3388,63.4487,9.8668,54.8554,0.4271,-0.2054,1.373,102,3.7356,0,1,0,Video Call
68.808,92.7667,2.1062,71.2139,0.4585,0.0823,0.5533,94,13.0371,0,0,0,Gaming
78.9406,88.0527,2.5559,77.2368,0.3168,0.1223,0.7295,97,8.9225,0,0,0,Gaming
21.1168,57.5251,11.0062,48.0106,-0.2522,0.0328,1.4987,101,6.9991,0,1,0,Video Call
2.6244,5.8223,0.2661,11.0741,-0.5718,0.1627,1.8424,60,1.9235,0,0,0,Idle
70.5285,89.0558,1.8553,77.3101,-0.1429,0.0194,0.8443,92,15.75,0,0,0,Gaming
19.5246,38.6411,13.7876,34.5717,0.8951,0.1759,0.6633,108,6.0213,1,1,0,Coding
85.7706,97.9931,3.8766,62.4881,6.0093,-0.0647,0.5012,148,22.7048,1,0,1,Compiling
20.3851,44.3811,17.505,35.9764,0.7671,-0.2231,0.9688,107,5.6635,1,1,0,Coding
17.7814,66.2361,41.4266,36.5169,1.3036,0.4522,1.0251,114,4.454,0,1,0,Browsing
23.2682,51.0629,18.4503,37.9755,0.3389,0.4022,0.951,113,6.3335,1,1,0,Coding
2.4019,4.7755,0.5906,14.9096,-0.2236,0.0523,1.6952,58,2.2002,0,0,0,Idle
75.3835,92.0481,1.5988,79.2236,0.3335,0.1711,0.7511,98,12.9787,0,0,0,Gaming
87.6195,95.8468,4.1205,64.1976,6.148,-0.0337,0.3869,154,18.1063,1,0,1,Compiling
87.0477,97.7941,4.4117,63.8895,8.5327,-0.075,0.3634,145,15.876,1,0,1,Compiling
13.077,47.0632,39.9549,49.7106,1.6383,0.8265,1.4626,112,6.1689,0,1,0,Browsing
17.3466,56.2911,64.0977,40.865,0.7605,0.5271,1.2952,114,6.6772,0,1,0,Browsing
2.6074,4.7289,0.4268,18.417,-0.0771,-0.1434,0.7452,60,1.7111,0,0,0,Idle
3.2834,5.1444,0.2173,14.4332,-0.3093,-0.0264,0.4675,59,2.9014,0,0,0,Idle
84.6206,90.2262,1.9476,80.0019,-0.4662,0.0773,0.2808,89,12.2076,0,0,0,Gaming
29.8025,64.4322,10.1913,53.9804,-0.1196,-0.2339,1.4585,94,5.7117,0,1,0,Video Call
28.9115,52.9941,9.0964,54.1925,0.1517,0.056,1.2878,105,7.306,0,1,0,Video Call
23.6129,61.3974,10.9727,59.4187,-0.4363,0.1579,1.0583,102,5.1494,0,1,0,Video Call
25.5632,42.1026,24.4518,33.4598,-0.2582,0.1715,1.0284,111,5.4394,1,1,0,Coding
82.2075,88.8821,2.2176,76.171,0.1081,0.2243,0.7516,89,11.9759,0,0,0,Gaming
92.5955,97.868,4.0342,65.9395,4.6721,0.0486,0.2628,165,18.8576,1,0,1,Compiling
11.5812,54.4789,53.5353,43.1113,-0.4319,0.3598,1.1423,133,3.8866,0,1,0,Browsing
86.9101,99.53,6.1123,59.7366,2.9263,-0.0409,0.3778,151,16.494,1,0,1,Compiling
69.0316,92.3501,2.0769,77.0179,0.0565,0.1111,0.6348,100,15.4389,0,0,0,Gaming
20.3392,37.6661,13.9198,29.9744,1.1605,0.2506,0.7329,98,4.6691,1,1,0,Coding
13.6272,49.8636,61.9196,57.2287,1.4098,0.7898,1.174,115,4.7662,0,1,0,Browsing
33.3473,59.1079,12.1814,46.1465,0.1766,-0.1615,1.1138,94,4.5906,0,1,0,Video Call
29.5639,57.2929,7.4226,41.8618,-0.22,0.1559,1.6229,100,7.1291,0,1,0,Video Call
17.0014,53.015,45.8645,51.8258,0.6432,-0.2694,1.1391,116,3.6266,0,1,0,Browsing
20.03,67.8,43.4053,46.4952,2.0932,0.3552,1.164,120,5.0477,0,1,0,Browsing
89.583,98.1516,4.1904,62.3794,1.9494,0.0588,0.2307,148,12.3056,1,0,1,Compiling
26.9299,42.8894,21.334,34.851,0.5496,-0.0076,0.6319,104,4.1343,1,1,0,Coding
10.5172,54.9681,48.5049,42.514,0.8168,0.6739,0.5955,125,4.4535,0,1,0,Browsing
15.4893,74.4772,51.844,44.3551,0.5446,1.0704,1.0048,104,4.5024,0,1,0,Browsing
2.0348,6.4418,0.6695,17.7958,-0.2251,0.0623,1.4659,63,2.0557,0,0,0,Idle
25.6644,40.9838,17.1203,29.7494,0.9352,0.5962,0.7029,99,6.6248,1,1,0,Coding
30.5246,59.4603,11.0164,48.0292,0.3332,-0.0581,1.7169,96,5.9936,0,1,0,Video Call
79.6093,91.1466,2.3769,76.2633,0.0451,0.2529,0.5414,90,11.153,0,0,0,Gaming
88.4118,97.2064,2.8002,59.8034,1.7082,0.0347,0.3395,145,17.3032,1,0,1,Compiling
13.8637,47.1964,63.8546,51.5491,1.9774,0.7563,0.7665,114,6.8895,0,1,0,Browsing
13.9331,41.3607,71.6286,42.6912,0.1782,0.6145,0.9659,123,5.4885,0,1,0,Browsing
2.0087,5.0892,0.7549,14.4358,0.0301,0.0525,1.344,53,1.8939,0,0,0,Idle
17.2002,62.6883,45.3931,50.7777,0.854,1.3355,1.7307,101,4.4755,0,1,0,Browsing
36.475,60.4681,7.0021,50.5542,-0.0866,-0.0833,1.2372,96,7.6529,0,1,0,Video Call
86.9403,96.6672,4.7437,70.6444,4.1932,0.2512,0.2771,151,18.1551,1,0,1,Compiling
87.2268,96.5612,4.4232,63.2617,5.2086,-0.1244,0.2635,141,14.4543,1,0,1,Compiling
1.7524,6.1802,0.5945,16.3867,0.3871,-0.0257,0.8591,59,2.6201,0,0,0,Idle
84.9646,91.4259,1.3295,73.2223,-0.1654,-0.0404,0.4411,95,13.5322,0,0,0,Gaming
1.9223,7.0708,0.1623,10.6898,0.215,-0.1305,1.276,56,1.2956,0,0,0,Idle
80.5064,93.7551,1.9247,78.3386,0.0951,0.0814,0.7432,97,13.785,0,0,0,Gaming
69.8783,92.4785,1.6686,75.3254,-0.0035,0.1721,0.5542,93,10.1395,0,0,0,Gaming
28.7121,65.5377,13.4545,52.0936,-0.721,0.2276,1.0617,99,4.816,0,1,0,Video Call
71.3709,85.6189,2.5154,70.949,0.2106,-0.1228,0.4369,91,11.5137,0,0,0,Gaming
19.1727,38.2318,16.0802,34.1957,0.6125,-0.5815,0.7869,118,4.5483,1,1,0,Coding
21.2407,48.3547,24.2445,35.6027,0.0541,-0.1281,0.532,112,5.3466,1,1,0,Coding
28.6567,60.5529,8.6771,51.1109,-0.232,0.1808,0.9336,108,6.6575,0,1,0,Video Call
96.0765,98.7148,3.6151,58.2975,4.749,0.0994,0.4778,171,17.6023,1,0,1,Compiling
12.726,47.7501,42.2547,41.7628,0.5459,0.953,0.7646,116,4.8297,0,1,0,Browsing
2.8963,7.617,0.9173,15.124,-0.1026,0.1226,1.4739,61,0.0314,0,0,0,Idle
89.0236,99.1309,4.0907,63.4248,6.08,-0.0052,0.3399,142,11.6962,1,0,1,Compiling
9.5522,58.9419,55.3537,45.4223,0.7955,0.0193,1.0311,102,4.0035,0,1,0,Browsing
21.6458,65.191,30.6844,46.6708,0.16,-0.0081,0.5676,121,3.8081,0,1,0,Browsing
32.9069,60.9135,11.89,52.1141,0.3971,0.1617,1.3887,98,7.1446,0,1,0,Video Call
81.5552,92.1743,2.5103,75.7715,0.0635,0.3306,0.5961,94,9.485,0,0,0,Gaming
74.4038,87.0907,1.6794,71.9038,-0.3927,0.0801,0.5034,99,11.9728,0,0,0,Gaming
18.8685,46.274,14.6292,39.7502,1.2074,0.0281,0.5363,103,6.0913,1,1,0,Coding
16.8218,52.1978,41.2384,48.9077,1.8983,0.4335,0.9861,117,5.1282,0,1,0,Browsing
23.1024,45.7997,21.8282,34.4346,-0.3137,-0.1067,0.9667,106,5.6224,1,1,0,Coding
85.772,95.2658,3.0336,58.6206,5.5656,0.1968,0.3456,139,17.0579,1,0,1,Compiling
74.7552,87.9171,1.8995,76.4358,0.1797,0.1953,0.6667,94,10.8588,0,0,0,Gaming
27.9718,61.1703,9.0116,38.3551,0.0243,0.037,0.8043,92,6.4849,0,1,0,Video Call
91.7221,98.6148,4.6315,56.0509,1.057,0.0265,0.4329,152,22.5342,1,0,1,Compiling
18.9242,36.0172,62.8433,41.0576,1.3549,0.7389,1.1384,114,3.2071,0,1,0,Browsing
22.944,38.5088,16.6861,32.528,0.8602,-0.4192,0.7216,107,5.6741,1,1,0,Coding
22.4297,36.9489,17.2777,33.0937,0.1116,-0.181,0.3985,111,5.2872,1,1,0,Coding
38.084,52.2313,10.7301,52.9026,0.2534,0.1984,0.7742,94,3.8075,0,1,0,Video Call
40.9955,56.418,8.9482,57.6636,0.3184,0.0663,1.4129,109,7.1084,0,1,0,Video Call
90.8619,98.278,3.9984,71.2629,1.7412,0.0078,0.1617,167,17.88,1,0,1,Compiling
21.0427,43.3197,20.1652,32.2789,1.1689,0.0891,0.8841,102,5.2956,1,1,0,Coding
77.7792,92.2465,2.5148,73.6378,-0.3172,-0.2874,0.6613,100,13.4003,0,0,0,Gaming
94.1287,98.2586,4.4651,69.0319,-1.0172,0.2071,0.5664,154,13.7316,1,0,1,Compiling
32.9319,61.8878,12.3311,53.1498,0.4738,0.5794,1.6672,99,7.2106,0,1,0,Video Call
21.8407,44.908,11.0813,32.9364,0.7566,0.6505,0.77,107,5.5038,1,1,0,Coding
78.2155,87.8185,1.8703,80.3792,-0.5954,-0.2597,0.4852,96,15.5305,0,0,0,Gaming
3.1558,8.3958,0.3213,15.1441,0.3034,0.1053,1.9498,62,2.354,0,0,0,Idle
22.5281,46.8778,19.7755,32.9737,-0.4709,0.1836,0.5866,103,4.3224,1,1,0,Coding
67.8507,88.8163,2.2078,74.446,-0.7264,-0.2443,0.3037,90,13.2251,0,0,0,Gaming
16.1272,62.522,58.7263,37.2011,2.1079,1.4829,1.0633,114,4.8467,0,1,0,Browsing
77.6399,92.2174,1.9014,76.063,0.0518,0.0604,0.5909,97,15.0254,0,0,0,Gaming
15.7146,48.0498,62.2899,44.2341,0.8094,1.0264,1.3057,123,4.5921,0,1,0,Browsing
2.8981,6.2937,0.6567,14.6321,-0.1549,-0.0408,1.973,58,1.9643,0,0,0,Idle
69.7387,93.6214,2.1419,77.5195,0.0678,-0.1379,0.5363,103,10.1262,0,0,0,Gaming
23.8569,47.4383,18.7103,33.2929,0.5556,0.1179,0.8299,97,5.4929,1,1,0,Coding
89.7321,97.4943,5.0195,64.1046,6.42,0.2537,0.2371,149,17.2432,1,0,1,Compiling
85.465,87.7249,2.7257,72.4579,-0.0109,-0.2073,0.4992,97,10.7795,0,0,0,Gaming
7.8941,47.4834,54.5731,43.4397,1.1213,0.7004,1.3033,122,4.3691,0,1,0,Browsing
63.7331,90.5463,1.8391,77.966,-0.3362,-0.0922,0.5625,98,14.2594,0,0,0,Gaming
30.5744,45.4824,13.905,28.8779,0.1322,0.5336,0.7506,92,4.8749,1,1,0,Coding
41.8437,59.8507,9.5247,50.135,-0.0236,-0.0112,1.1646,99,7.2751,0,1,0,Video Call
29.8515,62.4554,13.5935,50.8404,-0.3173,0.0722,1.356,101,8.9744,0,1,0,Video Call
13.9789,48.7692,58.94,52.3891,-0.0225,0.729,1.3918,119,5.301,0,1,0,Browsing
87.6998,100.0,2.6645,67.4898,3.7669,-0.0229,0.3305,133,17.8112,1,0,1,Compiling
2.3195,6.8449,0.3716,14.6536,0.446,-0.1623,1.0098,62,2.7837,0,0,0,Idle
19.16,45.7959,45.7222,46.2913,1.7183,0.7878,1.3391,115,4.6191,0,1,0,Browsing
19.8186,42.4702,19.9155,33.4156,0.6966,0.1056,0.4783,113,5.2453,1,1,0,Coding
94.8356,98.427,3.447,64.3912,5.1532,0.2068,0.4439,155,10.1065,1,0,1,Compiling
22.2839,52.2685,19.0563,34.466,0.0613,0.0207,0.7067,90,5.9745,1,1,0,Coding
23.6595,47.3415,20.6992,33.7957,0.9541,-0.0072,0.8189,108,4.1706,1,1,0,Coding
1.5202,6.5051,0.694,18.0879,0.5583,-0.039,1.939,65,2.599,0,0,0,Idle
75.7384,89.245,1.7026,71.9547,0.2004,0.3279,0.7235,94,11.2625,0,0,0,Gaming
2.0251,4.9092,0.3254,15.2238,-0.4622,0.0438,1.6236,58,2.0521,0,0,0,Idle
43.1464,59.0458,6.0146,45.1394,0.2124,-0.0043,0.8818,104,10.0855,0,1,0,Video Call
27.2088,35.9154,14.8237,36.6441,0.4312,-0.2404,0.0993,103,6.6802,1,1,0,Coding
23.4376,54.0271,19.472,36.2942,0.1331,-0.2118,0.7188,105,5.5117,1,1,0,Coding
72.1332,88.1775,1.9323,71.8934,0.4174,0.3461,0.7641,97,12.039,0,0,0,Gaming
89.0709,98.9511,5.8571,77.6941,5.757,-0.2157,0.3854,148,15.244,1,0,1,Compiling
11.4339,62.6537,51.2584,47.1277,0.1391,0.861,0.669,126,5.2353,0,1,0,Browsing
39.9165,57.1686,8.5967,40.8084,-0.0764,0.0284,1.2032,104,9.2054,0,1,0,Video Call
16.4345,46.7824,38.8045,52.5531,0.67,0.2515,1.1243,120,4.9713,0,1,0,Browsing
89.1463,97.1471,3.6541,68.8153,10.5856,-0.0848,0.3608,144,21.1213,1,0,1,Compiling
17.807,55.4078,44.4593,47.8093,1.7831,0.3581,0.7709,128,3.5663,0,1,0,Browsing
15.8308,70.2327,51.2756,38.4753,1.827,1.3951,1.0865,103,5.4652,0,1,0,Browsing
13.4607,48.5788,50.9204,44.2542,-0.082,0.9983,1.5434,118,2.921,0,1,0,Browsing
19.2903,49.5641,15.7074,36.2968,0.6381,0.1255,1.1129,108,5.7675,1,1,0,Coding
22.7522,49.8948,18.0171,40.1186,1.5559,-0.6262,0.8062,114,5.9987,1,1,0,Coding
15.1023,45.3999,16.1597,29.2806,-0.1482,-0.0306,0.8974,103,6.438,1,1,0,Coding
94.9601,96.7967,4.505,65.2469,4.7865,0.1901,0.4492,143,17.5537,1,0,1,Compiling
81.7025,90.5675,2.096,72.2152,-0.0683,-0.2321,0.7717,99,13.0,0,0,0,Gaming
71.4314,92.992,1.5412,79.2601,-0.2913,0.0198,0.9106,88,11.2325,0,0,0,Gaming
36.7823,65.1149,8.6845,50.2328,0.0217,-0.2678,1.1337,102,5.8837,0,1,0,Video Call
88.8406,96.838,6.3397,68.1319,4.0652,0.1869,0.4013,143,13.8868,1,0,1,Compiling
92.4388,98.5046,4.5391,59.3377,1.9864,0.231,0.2814,138,15.1585,1,0,1,Compiling
1.6731,7.9655,0.5237,16.8963,-0.4956,0.0004,1.9417,64,1.6154,0,0,0,Idle
88.7545,97.2474,4.2796,66.8802,7.2511,0.1157,0.4467,150,16.7947,1,0,1,Compiling
90.5226,97.5462,3.6486,64.2138,1.4663,0.0702,0.4282,147,19.4535,1,0,1,Compiling
87.641,98.0672,3.1531,56.2494,7.753,-0.0893,0.2231,136,17.7769,1,0,1,Compiling
2.551,7.1939,0.5505,14.093,0.5221,-0.0629,2.105,64,2.4736,0,0,0,Idle
24.0399,37.7988,19.9991,31.8665,0.4637,0.1911,1.0028,105,5.7488,1,1,0,Coding
2.7541,6.6087,0.6867,16.5018,0.2926,-0.1624,1.2145,61,2.1777,0,0,0,Idle
11.4418,68.3484,56.537,46.6949,1.4915,0.3651,1.3835,118,3.6546,0,1,0,Browsing
91.2125,97.9945,6.0707,70.4661,5.3764,0.1752,0.1875,144,12.7561,1,0,1,Compiling
2.7026,5.4254,0.5976,13.352,0.8183,-0.0941,1.1839,61,1.5488,0,0,0,Idle
3.0026,7.9695,0.5792,12.9494,-0.3303,-0.0092,1.9166,61,2.2805,0,0,0,Idle
81.1771,86.551,1.9407,72.8762,-0.2888,0.2052,0.4502,94,10.5197,0,0,0,Gaming
16.1643,55.3519,33.7609,49.7565,-0.0533,0.1267,0.7969,106,4.9005,0,1,0,Browsing
17.4608,58.0961,48.0625,51.6836,1.3387,0.0057,1.1498,123,6.2698,0,1,0,Browsing
76.8286,90.3463,1.9267,73.6961,0.1847,-0.2158,0.6484,88,12.9623,0,0,0,Gaming
2.9008,6.9196,0.5798,13.3531,0.2539,0.0513,1.3547,63,0.6699,0,0,0,Idle
2.6215,7.2006,0.0687,18.835,-0.2746,-0.0796,1.3711,56,2.8729,0,0,0,Idle
2.29,7.1077,0.514,12.9614,-0.2125,0.0806,1.3885,60,0.9187,0,0,0,Idle
38.472,55.9724,10.3963,51.3329,0.1525,0.0892,1.552,95,7.866,0,1,0,Video Call
76.7181,91.0869,2.1897,77.9737,0.5225,-0.0818,0.2284,99,11.7181,0,0,0,Gaming
3.273,8.7431,0.5973,13.6816,0.0197,-0.0795,1.687,59,0.8825,0,0,0,Idle
17.2794,50.3724,18.2714,35.5634,1.1055,-0.4502,1.0983,106,4.2254,1,1,0,Coding
25.1866,45.8397,21.6157,35.3941,0.1803,-0.3074,0.2414,103,4.3444,1,1,0,Coding
30.2644,52.9689,8.9304,49.8192,0.1558,-0.2201,0.535,101,5.0664,0,1,0,Video Call
90.8287,98.1718,3.1407,62.7962,4.0139,0.0466,0.3279,154,20.548,1,0,1,Compiling
34.5149,57.3825,11.2198,51.1086,0.2523,0.0346,1.4086,95,6.5035,0,1,0,Video Call
92.9137,97.3741,3.7428,71.7087,4.3458,0.0491,0.2486,144,12.3596,1,0,1,Compiling
71.2523,92.7079,1.716,72.1386,0.2335,-0.0143,0.524,87,10.6906,0,0,0,Gaming
14.0627,62.0101,51.8139,40.0056,0.2906,0.9626,1.435,126,4.2006,0,1,0,Browsing
15.884,43.6184,15.2032,37.6817,0.4468,0.197,0.6786,104,3.6871,1,1,0,Coding
12.5757,47.7469,59.6552,49.8809,1.3783,1.5949,0.3327,100,4.7423,0,1,0,Browsing
69.6806,87.2357,2.4939,71.9876,-0.1949,0.0992,0.6756,95,11.6124,0,0,0,Gaming
2.8941,8.6164,0.6228,13.7975,-0.1611,-0.044,1.9452,62,2.8695,0,0,0,Idle
2.1945,7.4806,0.1862,14.2091,0.0783,0.0824,2.0792,60,1.4414,0,0,0,Idle
75.9678,88.6038,2.2606,71.1026,-0.4,0.34,0.8045,98,13.0184,0,0,0,Gaming
80.1372,91.2853,2.8674,72.5175,0.1879,0.2787,0.5695,92,13.8675,0,0,0,Gaming
2.4618,6.275,0.5761,13.0589,0.0627,-0.2064,1.7704,60,2.1053,0,0,0,Idle
2.476,6.352,0.4072,18.1858,0.0719,0.0475,0.4656,58,0.9145,0,0,0,Idle
11.5895,53.5898,60.5965,42.0736,1.4163,1.184,1.4786,122,5.4428,0,1,0,Browsing
73.79,87.8567,1.9701,82.2553,-0.3318,0.1547,0.171,91,10.0408,0,0,0,Gaming
92.6668,98.4388,3.5693,65.5202,2.1971,0.0458,0.3905,143,21.1763,1,0,1,Compiling
10.7927,45.3875,52.0767,50.9518,1.0274,0.2684,0.8582,117,3.5654,0,1,0,Browsing
1.2092,3.9688,0.2236,17.1381,-0.2605,-0.0227,1.0346,62,1.449,0,0,0,Idle
82.3031,90.8527,2.3158,74.2073,0.3416,-0.0248,0.7356,100,14.9491,0,0,0,Gaming
2.9333,6.2052,0.7914,15.2904,0.4358,-0.0013,1.4821,58,2.0387,0,0,0,Idle
33.8135,52.5527,8.0572,55.8597,-0.1748,-0.004,1.1586,96,7.0344,0,1,0,Video Call
92.0176,97.4977,3.2683,64.1722,5.6588,-0.2587,0.3187,135,15.9043,1,0,1,Compiling
31.5371,59.2416,10.9924,52.475,0.4576,0.2256,1.1162,97,4.9301,0,1,0,Video Call
83.1136,97.2314,3.9625,66.448,7.3214,0.0396,0.2377,141,15.0758,1,0,1,Compiling
35.5351,64.0017,7.0172,57.0302,0.123,-0.0607,1.2753,97,6.2014,0,1,0,Video Call
42.2529,52.2658,7.5424,44.8378,-0.2065,0.225,1.7048,100,7.4683,0,1,0,Video Call
32.7063,57.9941,8.2969,49.9084,-0.0864,-0.0114,1.3926,94,7.3218,0,1,0,Video Call
16.1998,65.9847,46.6438,45.5578,0.0345,0.7411,1.0112,111,5.6981,0,1,0,Browsing
17.0276,54.2838,53.4792,49.361,-0.0334,0.3704,0.7151,119,5.5649,0,1,0,Browsing
73.2822,91.3155,2.1726,76.8685,0.3506,0.1275,0.6705,96,11.4206,0,0,0,Gaming
34.2074,59.4126,9.3041,58.4602,-0.2401,-0.0833,1.4894,101,7.8891,0,1,0,Video Call
17.7943,41.878,51.9983,43.1862,1.2009,-0.0045,0.8752,113,3.8969,0,1,0,Browsing
39.9854,53.534,11.6756,51.9383,-0.026,-0.1978,0.7355,96,8.6626,0,1,0,Video Call
72.2811,90.419,1.5842,75.9399,-0.0897,-0.0041,0.5492,103,13.5518,0,0,0,Gaming
63.8219,89.8534,2.1118,68.582,-0.2589,0.1876,0.4746,95,14.284,0,0,0,Gaming
42.7383,61.1211,9.9018,43.2908,0.0996,0.3328,1.4673,105,7.3546,0,1,0,Video Call
89.0728,99.7882,5.0263,59.6266,3.8035,0.0151,0.3626,121,21.5438,1,0,1,Compiling
74.8661,86.5593,2.2705,77.2128,-0.4873,-0.0796,0.4283,91,15.6137,0,0,0,Gaming
12.425,49.718,48.7856,47.9394,2.3977,0.5856,0.6445,131,4.3562,0,1,0,Browsing
2.9263,6.574,0.2371,12.5248,-0.1298,0.0792,1.8169,55,2.2669,0,0,0,Idle
1.9168,6.5826,0.8754,16.4834,-0.0278,-0.0933,1.3754,63,1.7192,0,0,0,Idle
93.0576,98.2553,4.8614,72.9194,1.6854,0.02,0.2034,147,16.0711,1,0,1,Compiling
77.1162,91.9776,2.6323,76.7882,-0.5896,-0.0936,0.7833,92,9.9546,0,0,0,Gaming
2.4155,7.2538,0.8468,13.39,-0.3123,-0.1432,1.7135,62,2.3707,0,0,0,Idle
77.3651,87.5187,2.2822,76.29,0.1306,-0.0264,0.6522,90,10.0658,0,0,0,Gaming
17.676,53.9965,21.9282,33.9233,0.5999,0.3765,0.993,110,6.185,1,1,0,Coding
91.6497,99.1632,3.599,63.3813,5.6518,0.1076,0.4224,136,13.0948,1,0,1,Compiling
24.6176,43.7468,15.234,32.267,0.2134,0.2829,0.7669,102,6.2728,1,1,0,Coding
2.5041,8.3817,0.4119,13.236,0.2035,-0.1084,1.6336,60,1.8186,0,0,0,Idle
81.5502,92.4264,1.6035,78.8953,-0.2164,-0.1413,0.3857,102,12.9056,0,0,0,Gaming
89.2851,98.501,3.1494,61.6581,4.6751,-0.041,0.2118,157,12.0357,1,0,1,Compiling
91.5295,98.1043,3.7747,71.0267,5.5992,0.3442,0.238,153,14.5729,1,0,1,Compiling
13.1758,50.5041,58.1723,49.9083,2.3222,0.4477,1.2004,121,5.3936,0,1,0,Browsing
73.8197,88.4685,1.8333,76.1673,-0.6208,-0.3213,0.4501,101,8.6234,0,0,0,Gaming
37.8871,62.0225,9.2562,53.3201,-0.5125,0.2016,1.3882,97,7.0512,0,1,0,Video Call
35.3181,57.6995,10.0192,48.7274,-0.6038,-0.3941,1.7869,101,7.5151,0,1,0,Video Call
2.8618,8.2417,0.342,12.1055,0.2949,-0.0347,1.4887,58,1.8035,0,0,0,Idle
2.7389,8.4813,0.5016,14.424,-0.7864,0.0872,1.1907,57,2.4338,0,0,0,Idle
2.6963,6.5069,0.3682,13.4617,0.0844,-0.001,1.0633,57,1.9087,0,0,0,Idle
15.1356,39.6833,46.3916,39.1589,1.7958,0.9368,1.328,125,4.5443,0,1,0,Browsing
1.6634,6.4436,0.556,12.0605,-0.032,0.0536,1.1773,58,1.4524,0,0,0,Idle
18.4496,45.7964,17.102,39.9727,1.4741,0.0167,0.6134,118,5.9265,1,1,0,Coding
73.9699,91.6107,2.339,79.2306,0.2665,0.238,0.4406,94,9.1145,0,0,0,Gaming
25.8722,62.8239,9.6113,52.7258,-0.3775,0.0123,1.4933,103,9.273,0,1,0,Video Call
90.4829,99.1433,3.825,59.7472,6.1163,-0.0288,0.3344,149,18.0839,1,0,1,Compiling
2.8775,6.1077,0.4438,14.2616,-0.0385,-0.17,1.4818,58,3.4769,0,0,0,Idle
35.3977,59.9479,8.7504,54.9984,-0.3255,0.4055,0.4853,101,7.6832,0,1,0,Video Call
18.5794,52.5231,40.7046,55.365,2.6599,0.0332,0.8686,128,6.8751,0,1,0,Browsing
2.731,7.4084,0.626,16.152,0.1884,0.1404,1.0846,60,2.3186,0,0,0,Idle
12.4569,41.8201,15.5905,39.3048,-0.0594,0.4986,0.6104,104,5.0972,1,1,0,Coding
87.3147,97.0948,2.599,60.3133,6.2463,0.0751,0.2746,165,15.2873,1,0,1,Compiling
69.5781,89.7733,2.0492,77.8963,0.1259,-0.2488,0.8562,93,16.8333,0,0,0,Gaming
65.9711,89.1387,1.8922,81.944,0.2309,0.0714,0.7173,94,8.2626,0,0,0,Gaming
23.2013,50.7118,18.9844,35.6811,0.5086,-0.4125,0.8356,102,4.8909,1,1,0,Coding
18.5902,44.7407,12.6667,36.4482,1.0223,-0.0967,0.6318,103,5.3014,1,1,0,Coding
2.7535,7.2672,0.5944,11.696,-0.1136,0.0277,1.7565,55,2.0796,0,0,0,Idle
72.2405,91.7408,2.5492,77.2179,0.2295,0.0781,0.5868,96,14.2701,0,0,0,Gaming
2.7289,7.7755,0.5983,13.5994,0.34,0.0088,1.7799,64,2.3046,0,0,0,Idle
1.5967,6.3082,0.3578,12.6276,-0.0399,-0.0011,1.1652,66,2.3591,0,0,0,Idle
88.4138,99.7722,3.395,64.1673,4.766,0.0221,0.2358,163,14.6749,1,0,1,Compiling
65.0053,88.3772,0.9598,67.0684,0.1216,-0.1445,0.6966,95,11.6534,0,0,0,Gaming
18.2812,53.0604,54.1709,45.696,0.7571,0.3167,1.0737,107,5.3381,0,1,0,Browsing
18.5,43.2926,18.3754,37.2861,0.2482,0.337,1.1925,108,5.4372,1,1,0,Coding
3.1888,6.6675,0.5743,12.9712,0.3909,-0.0618,2.1598,59,2.3389,0,0,0,Idle
93.0707,97.3805,6.172,62.2975,2.8218,-0.1084,0.2362,147,15.6579,1,0,1,Compiling
15.057,63.2579,61.7428,41.2689,0.6572,0.5416,0.9556,126,6.6352,0,1,0,Browsing
68.4043,90.867,2.7886,76.2648,-0.0465,-0.1886,0.614,88,13.5796,0,0,0,Gaming
21.6053,52.1027,20.3246,36.6952,0.398,0.563,0.9164,100,5.1111,1,1,0,Coding
1.72,5.5504,0.4797,17.0127,-0.199,-0.1212,2.1422,57,2.0473,0,0,0,Idle
33.7974,55.1984,13.3665,49.067,0.5068,-0.0403,1.312,102,4.0408,0,1,0,Video Call
88.9925,96.9135,3.9504,66.3749,6.258,0.1402,0.2441,143,20.9886,1,0,1,Compiling
12.6441,41.4683,17.6846,40.1102,0.9348,-0.6378,0.7576,101,5.9556,1,1,0,Coding
19.2132,54.5063,44.7884,40.8457,2.3479,0.4714,0.8273,114,3.7925,0,1,0,Browsing
2.7957,9.3003,0.6425,15.1041,-0.1565,-0.1248,1.5782,59,3.0101,0,0,0,Idle
18.2496,50.9496,62.8453,36.1141,1.645,0.8071,0.8788,112,3.4333,0,1,0,Browsing
